0	1	0	0.0164572982	0.8934272824	0.1045065966	0	1	0
1	0	0	0.9789592599	0.0247242534	0.0024967859	1	0	0
0	1	0	0.0108288027	0.5701756114	0.4278438577	0	1	0
0	0	1	0.0059572727	0.0876759705	0.9132544869	0	0	1
0	1	0	0.0165215884	0.8936300709	0.103529014	0	1	0
0	0	1	0.0059621993	0.0877666961	0.9133242139	0	0	1
0	1	0	0.0164748398	0.8937794741	0.1037173229	0	1	0
0	1	0	0.0164596743	0.8936798143	0.1035663646	0	1	0
0	1	0	0.0147117027	0.8385290032	0.158582701	0	1	0
0	1	0	0.0186854401	0.8850395897	0.0981711596	0	1	0
0	0	1	0.0059457911	0.0874410194	0.9132107239	0	0	1
1	0	0	0.9801869743	0.0235513294	0.0024188709	1	0	0
0	0	1	0.0059594319	0.0877794399	0.9131578677	0	0	1
1	0	0	0.9800471339	0.0236994691	0.0024284847	1	0	0
0	0	1	0.0059575691	0.087690449	0.9132423433	0	0	1
1	0	0	0.9800259284	0.0237082767	0.0024293191	1	0	0
1	0	0	0.9800025559	0.0237603069	0.0024321637	1	0	0
1	0	0	0.9803199973	0.0234087596	0.0024096288	1	0	0
1	0	0	0.9796395892	0.0240700549	0.0024536055	1	0	0
0	0	1	0.0059540086	0.0877655979	0.9129863036	0	0	1
0	0	1	0.0059580737	0.0876761792	0.913287309	0	0	1
0	1	0	0.016413895	0.8927717359	0.104554575	0	1	0
0	0	1	0.0059924908	0.0898311446	0.9110334713	0	0	1
								
0	0	1	0.002731062	0.102104028	0.8998952405	0	0	1
0	0	1	0.0027091977	0.1003103217	0.9016775769	0	0	1
0	1	0	0.0029314165	0.1193034875	0.8827523432	0	0	1
1	0	0	0.9775515159	0.020421481	0.0019787373	1	0	0
1	0	0	0.9794487534	0.0190312182	0.0018987075	1	0	0
0	1	0	0.013555024	0.8556448985	0.1385653804	0	1	0
0	0	1	0.0027011833	0.0997387159	0.9023271607	0	0	1
0	1	0	0.0194503718	0.9361937467	0.0602100359	0	1	0
1	0	0	0.9772722253	0.0211020467	0.0019837141	1	0	0
0	1	0	0.0194529989	0.9363661808	0.0601104085	0	1	0
1	0	0	0.9792262389	0.0191423786	0.0019090396	1	0	0
0	0	1	0.0027093063	0.1003166424	0.9016684155	0	0	1
1	0	0	0.978842789	0.0196374921	0.0019224227	1	0	0
1	0	0	0.9772720755	0.0206312184	0.0019901325	1	0	0
0	1	0	0.0195172838	0.9364062288	0.0599654802	0	1	0
0	0	1	0.0027158077	0.1008587909	0.9011445482	0	0	1
1	0	0	0.9685690912	0.0285922735	0.0022954551	1	0	0
1	0	0	0.9779301543	0.0206142587	0.001956613	1	0	0
0	1	0	0.0188225674	0.9308056712	0.0655276411	0	1	0
0	0	1	0.002709314	0.1003154308	0.9016681051	0	0	1
0	0	1	0.0027232721	0.1014549383	0.9005387594	0	0	1
1	0	0	0.9767715978	0.0217192134	0.0020007801	1	0	0
0	0	1	0.0027092483	0.1003181999	0.9016736941	0	0	1
1	0	0	0.9779301543	0.0206142587	0.001956613	1	0	0
0	0	1	0.0027093128	0.1003156434	0.9016678812	0	0	1
0	0	1	0.0027094415	0.1003364779	0.9016641979	0	0	1
1	0	0	0.9791362777	0.0193429568	0.0019109944	1	0	0
1	0	0	0.9793704174	0.0191827378	0.0019007569	1	0	0
1	0	0	0.97792382	0.0205814039	0.0019573861	1	0	0
0	0	1	0.0027097509	0.1003598228	0.9016397291	0	0	1
								
1	0	0	0.9818381901	0.0245606426	0.0004632205	1	0	0
1	0	0	0.9820876752	0.0242968321	0.0004589937	1	0	0
1	0	0	0.9823779968	0.0238346851	0.0004534562	1	0	0
0	0	1	0.0142054402	0.902733305	0.0939023319	0	1	0
0	1	0	0.0144091172	0.9114085059	0.0848415107	0	1	0
1	0	0	0.9822034047	0.0240829661	0.0004566683	1	0	0
1	0	0	0.9823717907	0.0238497798	0.0004535953	1	0	0
1	0	0	0.9822495525	0.0239563549	0.0004555872	1	0	0
0	1	0	0.014321582	0.9117490881	0.0851489022	0	1	0
0	0	1	0.0100405972	0.1111324985	0.8940045823	0	0	1
0	0	1	0.0100401021	0.1111502289	0.8940030935	0	0	1
0	0	1	0.0142216587	0.904548686	0.0922287873	0	1	0
0	0	1	0.0102992866	0.1468958823	0.8589327995	0	0	1
0	0	1	0.010042114	0.111197111	0.8939176349	0	0	1
0	0	1	0.0100831608	0.1172439536	0.8881797625	0	0	1
0	1	0	0.0143685858	0.9115193987	0.0849756996	0	1	0
0	1	0	0.0143315308	0.9116140677	0.0850975893	0	1	0
0	1	0	0.0143279852	0.9116595493	0.0851154225	0	1	0
0	0	1	0.0100397259	0.1111506586	0.8940117854	0	0	1
0	1	0	0.0143493964	0.9115370402	0.0850337507	0	1	0
0	0	1	0.0100379188	0.1114991591	0.8937847755	0	0	1
0	0	1	0.0100459935	0.1117146902	0.8934188587	0	0	1
1	0	0	0.9815900707	0.0247607271	0.000467214	1	0	0
0	0	1	0.010037896	0.1111890497	0.8940264504	0	0	1
0	0	1	0.010040575	0.1111398926	0.893999901	0	0	1
0	1	0	0.0148406068	0.909624245	0.0833544327	0	1	0
1	0	0	0.9821043212	0.0242532377	0.000458619	1	0	0
0	1	0	0.0144346125	0.9114539066	0.084775613	0	1	0
1	0	0	0.9818416357	0.0245214793	0.0004630281	1	0	0
0	1	0	0.0144100998	0.9113649266	0.0848318396	0	1	0
								
1	0	0	0.9865799812	0.0095126628	0.0013409773	1	0	0
1	0	0	0.9868923531	0.0093498688	0.0013321345	1	0	0
1	0	0	0.9853443079	0.0101699418	0.0013754522	1	0	0
0	1	0	0.0185121387	0.9728670302	0.0238172054	0	1	0
0	1	0	0.0181424732	0.9730808275	0.0240231475	0	1	0
0	1	0	0.0196974771	0.9715665085	0.0233867917	0	1	0
0	1	0	0.0159285287	0.9686347294	0.0284660391	0	1	0
1	0	0	0.9845981044	0.0106415924	0.0013982743	1	0	0
0	1	0	0.017783138	0.972909241	0.02441776	0	1	0
1	0	0	0.9860460994	0.0098091854	0.001356552	1	0	0
0	0	1	0.000424345	0.034584187	0.9674177749	0	0	1
1	0	0	0.9858717614	0.0098685739	0.0013601333	1	0	0
0	1	0	0.0180548757	0.9733000458	0.0239961746	0	1	0
1	0	0	0.9867025058	0.0094544724	0.0013377447	1	0	0
1	0	0	0.9863722935	0.0096414532	0.0013475981	1	0	0
0	1	0	0.0182935997	0.9731018306	0.0238988385	0	1	0
0	0	1	0.0004822265	0.0403294071	0.9618853789	0	0	1
1	0	0	0.9874519256	0.0090621193	0.0013161745	1	0	0
0	0	1	0.0004407935	0.0362362273	0.9658252106	0	0	1
0	1	0	0.0148193189	0.9639957537	0.0327384082	0	1	0
1	0	0	0.983585881	0.0111506388	0.0014235754	1	0	0
0	0	1	0.0010962685	0.1574806771	0.8457150998	0	0	1
1	0	0	0.9833757777	0.0112925241	0.0014300057	1	0	0
0	0	1	0.0007358415	0.081630477	0.9214293447	0	0	1
1	0	0	0.9865827375	0.0095139395	0.0013410062	1	0	0
1	0	0	0.9672373266	0.0202533812	0.0017752565	1	0	0
0	0	1	0.0004121311	0.0334523043	0.9685068808	0	0	1
0	1	0	0.0121531972	0.9503174997	0.0455686142	0	1	0
0	0	1	0.0004143316	0.03355726	0.9683636817	0	0	1
1	0	0	0.9865549817	0.0095304574	0.0013418672	1	0	0
								
0	0	1	0.0002993793	0.0406813682	0.9606304027	0	0	1
0	0	1	0.0040350837	0.4382521765	0.5650279996	0	0	1
0	1	0	0.0216215623	0.8387291007	0.1612895932	0	1	0
0	1	0	0.0216125112	0.8383838723	0.1614677943	0	1	0
0	1	0	0.0216405694	0.8386119999	0.1611989002	0	1	0
1	0	0	0.9817316024	0.0115116175	0.0043911108	1	0	0
1	0	0	0.9824950962	0.0111251229	0.0042975513	1	0	0
0	0	1	0.000299135	0.0406542074	0.9606577036	0	0	1
0	0	1	0.0002991054	0.0406536971	0.9606590545	0	0	1
1	0	0	0.9802460493	0.0122507647	0.004565612	1	0	0
0	1	0	0.0223408705	0.8352594761	0.1592515293	0	1	0
0	1	0	0.0216905895	0.8383977388	0.1611235333	0	1	0
0	0	1	0.0003040477	0.0413465265	0.9599742617	0	0	1
0	0	1	0.0003202858	0.043744281	0.9576420815	0	0	1
1	0	0	0.9822926483	0.0112309975	0.0043238528	1	0	0
1	0	0	0.9825380241	0.0111037177	0.0042927544	1	0	0
0	0	1	0.0002992542	0.0406470089	0.9606621312	0	0	1
0	0	1	0.0002991209	0.0406560685	0.9606567293	0	0	1
0	0	1	0.0002991694	0.0406511238	0.9606570086	0	0	1
1	0	0	0.9825719905	0.0110849816	0.0042878324	1	0	0
1	0	0	0.980917389	0.0119130065	0.0044857233	1	0	0
1	0	0	0.9807104169	0.012020642	0.0045119837	1	0	0
0	0	1	0.0003130929	0.0426876656	0.9586711677	0	0	1
0	1	0	0.0225953494	0.8340093919	0.158509645	0	1	0
1	0	0	0.9817161472	0.0115183597	0.0043925045	1	0	0
0	1	0	0.020777021	0.8320588879	0.1677380003	0	1	0
0	1	0	0.02168028	0.8384250184	0.1610916118	0	1	0
0	1	0	0.0217454219	0.8381222807	0.1609305048	0	1	0
1	0	0	0.9819818023	0.0113858633	0.0043607128	1	0	0
0	1	0	0.0216271793	0.8386859447	0.1612742725	0	1	0
								
1	0	0	0.9812470424	0.0218150592	0.0001600407	1	0	0
1	0	0	0.9830451477	0.020132597	0.000147609	1	0	0
0	0	1	0.0122679283	0.1273048453	0.8734900662	0	0	1
0	0	1	0.0122681798	0.1273032246	0.8734898975	0	0	1
0	0	1	0.0122692473	0.1272967378	0.8734908527	0	0	1
0	1	0	0.0196919475	0.9182363683	0.073345368	0	1	0
0	0	1	0.0122696722	0.1272927974	0.8734813589	0	0	1
0	1	0	0.0182247387	0.8400123161	0.1467001004	0	1	0
1	0	0	0.9825283737	0.0206206924	0.0001512294	1	0	0
0	1	0	0.0197233558	0.9214137677	0.0706776138	0	1	0
0	0	1	0.012268956	0.1272975831	0.8734833629	0	0	1
0	0	1	0.0122679078	0.1273050416	0.8734909406	0	0	1
0	1	0	0.0194687649	0.9185980124	0.0742340704	0	1	0
0	1	0	0.0126873357	0.1572196351	0.841543153	0	0	1
0	0	1	0.0122720641	0.1272811458	0.8734957633	0	0	1
0	1	0	0.0179553185	0.8448757532	0.1453492311	0	1	0
0	1	0	0.0148204613	0.4395870081	0.5483571006	0	0	1
0	0	1	0.0122688306	0.1272988774	0.8734870911	0	0	1
1	0	0	0.9820312657	0.0210900393	0.0001547477	1	0	0
0	1	0	0.0124705971	0.139787044	0.8599203777	0	0	1
1	0	0	0.9828379	0.0203298798	0.0001490845	1	0	0
0	1	0	0.019755583	0.918688982	0.0726704305	0	1	0
0	0	1	0.0122705685	0.1272876102	0.8734834403	0	0	1
1	0	0	0.9828905263	0.0202820206	0.0001487532	1	0	0
0	1	0	0.0196199762	0.9184206096	0.0735571116	0	1	0
1	0	0	0.9823296837	0.0208082531	0.0001526266	1	0	0
1	0	0	0.9829238804	0.0202483007	0.0001484769	1	0	0
0	1	0	0.0286204495	0.8968156958	0.0532459601	0	1	0
1	0	0	0.982586164	0.0205673851	0.0001508481	1	0	0
0	1	0	0.0190555758	0.9034328321	0.0887339286	0	1	0
								
0	1	0	0.0031126314	0.9284129194	0.06493662	0	1	0
0	0	1	0.0028217209	0.9177134398	0.0753742476	0	1	0
0	0	1	0.0002522289	0.1643640253	0.8341551608	0	0	1
0	0	1	0.0002514559	0.1636712049	0.8348746013	0	0	1
0	0	1	0.0027956199	0.9165616948	0.0764742455	0	1	0
1	0	0	0.983324868	0.056620889	0.0005805171	1	0	0
0	0	1	0.0002515718	0.1637737733	0.8347666379	0	0	1
1	0	0	0.9842898457	0.0538926479	0.0005657051	1	0	0
1	0	0	0.9851424014	0.0514541734	0.0005521954	1	0	0
0	0	1	0.0002515061	0.1637190197	0.834824064	0	0	1
0	0	1	0.0002514507	0.1636735627	0.8348725433	0	0	1
0	1	0	0.003096636	0.928582796	0.0650931087	0	1	0
1	0	0	0.9838668244	0.0550756364	0.0005722932	1	0	0
0	0	1	0.0002543576	0.1663020448	0.8321607486	0	0	1
1	0	0	0.984946678	0.0520168812	0.0005553329	1	0	0
0	1	0	0.0031028785	0.9285557107	0.0650246257	0	1	0
0	1	0	0.0031257316	0.9283225316	0.0648017729	0	1	0
0	1	0	0.0031483929	0.9282698878	0.0645530872	0	1	0
0	0	1	0.0002520918	0.1642556598	0.8342728404	0	0	1
0	1	0	0.0030926273	0.9284225963	0.0652356642	0	1	0
0	0	1	0.0003977323	0.2963198351	0.6981107315	0	0	1
0	0	1	0.0029756219	0.9242455885	0.0692555267	0	1	0
0	1	0	0.0025263406	0.9025989664	0.0896588115	0	1	0
0	0	1	0.0002516904	0.1638834555	0.8346542142	0	0	1
0	1	0	0.0030963092	0.9285434642	0.0651161097	0	1	0
1	0	0	0.9842219804	0.0540893694	0.0005667552	1	0	0
1	0	0	0.9849121942	0.0521159186	0.0005558833	1	0	0
0	0	1	0.0002631303	0.1743187249	0.8239193434	0	0	1
0	1	0	0.0030950068	0.9285751709	0.0651205459	0	1	0
0	0	1	0.0002599601	0.171421505	0.8268996394	0	0	1
								
1	0	0	0.9802383684	0.023508489	0.0068244368	1	0	0
0	0	1	0.0130682397	0.4870946573	0.5127061975	0	0	1
1	0	0	0.9804942416	0.02337535	0.0067730769	1	0	0
1	0	0	0.9804639359	0.0233888344	0.0067777277	1	0	0
0	0	1	0.0130681834	0.48709532	0.5127073513	0	0	1
0	1	0	0.0130773803	0.4870203589	0.5125920057	0	0	1
0	1	0	0.0130683532	0.4871006278	0.5127043118	0	0	1
0	1	0	0.0130802449	0.4869952757	0.5125538746	0	0	1
0	0	1	0.0130677981	0.4871011964	0.5127119012	0	0	1
1	0	0	0.9805167379	0.0233594242	0.0067666253	1	0	0
0	1	0	0.0130739074	0.487043452	0.5126334736	0	0	1
0	0	1	0.0130682417	0.4870947922	0.5127068781	0	0	1
1	0	0	0.9791806621	0.0240677028	0.0070535238	1	0	0
1	0	0	0.9801367442	0.0235604075	0.0068441495	1	0	0
0	0	1	0.0130677412	0.4871016961	0.5127133828	0	0	1
0	1	0	0.0130965556	0.4868459836	0.5123625966	0	0	1
0	0	1	0.0130681425	0.4870958758	0.5127071807	0	0	1
0	0	1	0.0130669744	0.4871141091	0.512724076	0	0	1
0	1	0	0.0131098431	0.486732664	0.5122035572	0	0	1
0	1	0	0.0130696721	0.4870912751	0.5126918055	0	0	1
0	1	0	0.0130703862	0.4870704048	0.5126692781	0	0	1
0	1	0	0.0130809666	0.486981766	0.5125502523	0	0	1
1	0	0	0.980070519	0.0236012234	0.0068631572	1	0	0
0	1	0	0.0130691758	0.487102063	0.5127002178	0	0	1
0	1	0	0.0130878738	0.4869445583	0.5124710193	0	0	1
0	1	0	0.0130699256	0.4870808482	0.5126824023	0	0	1
0	1	0	0.013070456	0.4870755295	0.5126765343	0	0	1
1	0	0	0.9803640756	0.0234387903	0.0067963773	1	0	0
0	0	1	0.0130669989	0.4871083618	0.5127211785	0	0	1
0	0	1	0.0130680148	0.48710147	0.5127068902	0	0	1
								
0	1	0	0.0153805328	0.9331774576	0.0540646968	0	1	0
0	1	0	0.0153743811	0.9332037359	0.0540795499	0	1	0
1	0	0	0.9817951733	0.0332149023	0.0001736052	1	0	0
1	0	0	0.9820694016	0.0328488598	0.0001716893	1	0	0
1	0	0	0.9819714136	0.0329493328	0.0001723327	1	0	0
0	1	0	0.0151881158	0.9337113575	0.0545783459	0	1	0
1	0	0	0.9820918559	0.0328353373	0.0001715814	1	0	0
0	0	1	0.0126794959	0.7691138545	0.2095764287	0	1	0
1	0	0	0.98213502	0.032798204	0.0001713296	1	0	0
0	1	0	0.0153660614	0.9332126127	0.0540953976	0	1	0
0	0	1	0.0082024572	0.0889938226	0.916366269	0	0	1
1	0	0	0.9823656467	0.0324317088	0.0001696095	1	0	0
1	0	0	0.9824533827	0.0322987057	0.0001689588	1	0	0
0	1	0	0.0153746803	0.9331936353	0.0540774869	0	1	0
0	0	1	0.0082022323	0.0890021996	0.9163674489	0	0	1
0	1	0	0.0144526871	0.9050721081	0.0802985789	0	1	0
0	1	0	0.0151417839	0.9335929958	0.0548644062	0	1	0
1	0	0	0.9824053804	0.032374787	0.00016931	1	0	0
0	1	0	0.0152578423	0.9335423265	0.0543578362	0	1	0
0	0	1	0.0083704568	0.1032053606	0.9021376953	0	0	1
0	0	1	0.0125777857	0.7573056523	0.2212122006	0	1	0
0	1	0	0.015509437	0.9327889374	0.0537559663	0	1	0
0	0	1	0.0082024085	0.0890038655	0.9163614846	0	0	1
0	1	0	0.0150826874	0.9307659154	0.0572530723	0	1	0
0	1	0	0.0154799409	0.9328736033	0.0538247234	0	1	0
1	0	0	0.982244272	0.0326026306	0.0001704623	1	0	0
1	0	0	0.9823604228	0.0324201588	0.0001696007	1	0	0
1	0	0	0.982447921	0.0323083036	0.0001690071	1	0	0
0	1	0	0.0196958185	0.9206744536	0.0456116013	0	1	0
1	0	0	0.9822165435	0.0326675908	0.0001707084	1	0	0
								
0	1	0	0.0284191288	0.9288450928	0.0505065566	0	1	0
1	0	0	0.9800374933	0.0230145017	0.0015508284	1	0	0
1	0	0	0.9799300548	0.0231195103	0.0015548695	1	0	0
0	0	1	0.0030721382	0.2993078174	0.7058625884	0	0	1
0	0	1	0.0032007317	0.3110103289	0.6939455396	0	0	1
0	0	1	0.0031768688	0.3099195413	0.6950464004	0	0	1
1	0	0	0.9789606582	0.0240631974	0.0015908578	1	0	0
0	0	1	0.0003914748	0.0289283959	0.973654291	0	0	1
1	0	0	0.9787060318	0.0243099689	0.001600174	1	0	0
0	0	1	0.003246608	0.3155496587	0.6892949751	0	0	1
1	0	0	0.9796852786	0.0233584336	0.0015640364	1	0	0
1	0	0	0.9788545007	0.0241661346	0.0015947486	1	0	0
0	0	1	0.0027005441	0.2745861752	0.7307709077	0	0	1
0	0	1	0.0007218525	0.0799424332	0.92449294	0	0	1
0	0	1	0.0029539612	0.2889167007	0.7164200415	0	0	1
0	0	1	0.000788322	0.0881211254	0.9165206535	0	0	1
1	0	0	0.9778355251	0.0251502915	0.0016316157	1	0	0
1	0	0	0.9797526674	0.0232926998	0.0015615182	1	0	0
0	1	0	0.0220156212	0.9349634316	0.0604265442	0	1	0
0	1	0	0.023156675	0.9395788965	0.0556313782	0	1	0
1	0	0	0.9769496226	0.0260003729	0.0016629953	1	0	0
1	0	0	0.9795278228	0.0235118938	0.0015699043	1	0	0
1	0	0	0.9792704371	0.0237623643	0.0015794484	1	0	0
1	0	0	0.9797745135	0.0232713831	0.0015607009	1	0	0
0	0	1	0.0078627121	0.6918754081	0.3030302473	0	1	0
0	0	1	0.0011580494	0.1294338578	0.8759828382	0	0	1
0	1	0	0.0246010049	0.9367381167	0.0540000807	0	1	0
1	0	0	0.977835374	0.0251504368	0.0016316211	1	0	0
0	1	0	0.0231750531	0.9395028546	0.0556331115	0	1	0
1	0	0	0.9798512123	0.0231965155	0.0015578282	1	0	0
								
0	0	1	0.001647642	0.0747431293	0.9256821339	0	0	1
0	1	0	0.0191761156	0.9104617849	0.0866039217	0	1	0
0	0	1	0.0016476317	0.0747433704	0.9256821774	0	0	1
0	0	1	0.0016479005	0.0747434014	0.9256957969	0	0	1
0	1	0	0.0182512938	0.9024066845	0.094628618	0	1	0
1	0	0	0.9743136975	0.0180643863	0.0115877268	1	0	0
0	0	1	0.0016476761	0.0747468606	0.9256779435	0	0	1
0	1	0	0.0191096985	0.9101814065	0.0870059364	0	1	0
1	0	0	0.9785634396	0.0155081748	0.0110040454	1	0	0
1	0	0	0.9785097717	0.015556229	0.0110307068	1	0	0
0	0	1	0.0016476052	0.0747432247	0.9256806309	0	0	1
1	0	0	0.9763504393	0.0168511908	0.011320158	1	0	0
1	0	0	0.9777938614	0.0160387772	0.0111935574	1	0	0
1	0	0	0.9779761621	0.0158775707	0.0111010208	1	0	0
0	1	0	0.0196792884	0.9087665071	0.0862332026	0	1	0
1	0	0	0.9784197086	0.0156181492	0.0110506019	1	0	0
0	0	1	0.0016476729	0.0747441206	0.9256860372	0	0	1
0	1	0	0.0021827866	0.1228722653	0.8773150466	0	0	1
0	1	0	0.0192087021	0.9103545564	0.086583666	0	1	0
1	0	0	0.9768107519	0.0166278332	0.0113188276	1	0	0
1	0	0	0.9774477961	0.0162319519	0.0112217112	1	0	0
0	0	1	0.0016478918	0.0747473818	0.9257032262	0	0	1
1	0	0	0.978040682	0.0158101688	0.01106182	1	0	0
0	0	1	0.0016478856	0.0747451236	0.9256982104	0	0	1
1	0	0	0.9771431753	0.0164059332	0.0112520892	1	0	0
0	0	1	0.0016476565	0.0747434769	0.9256835879	0	0	1
0	1	0	0.0184959899	0.9046332707	0.0924183061	0	1	0
0	0	1	0.0016476473	0.0747431137	0.9256823565	0	0	1
0	1	0	0.0070574041	0.5844470435	0.4111121579	0	1	0
1	0	0	0.9712352151	0.0200690927	0.0121680602	1	0	0
								
1	0	0	0.9801005171	0.0310557947	0.0007881273	1	0	0
0	0	1	0.0053614103	0.0827932129	0.9283501916	0	0	1
0	0	1	0.0077577046	0.3150740129	0.6896687177	0	0	1
1	0	0	0.980840184	0.0301823921	0.0007723863	1	0	0
0	1	0	0.0173574531	0.9361665484	0.0484769949	0	1	0
1	0	0	0.9805045864	0.0306345972	0.0007791672	1	0	0
1	0	0	0.9806484398	0.0303609885	0.0007769134	1	0	0
1	0	0	0.9807175712	0.0302868515	0.0007753739	1	0	0
1	0	0	0.9800740025	0.0311250002	0.0007885433	1	0	0
1	0	0	0.980812668	0.03016231	0.0007734628	1	0	0
0	0	1	0.005356663	0.0827742473	0.9284117647	0	0	1
0	0	1	0.0053686972	0.0828268927	0.9282499122	0	0	1
0	1	0	0.0076797937	0.3052524402	0.7001576726	0	0	1
0	0	1	0.0067617573	0.2015898387	0.809877359	0	0	1
0	0	1	0.0053570305	0.0827669854	0.9284141902	0	0	1
0	0	1	0.0053588584	0.0827693289	0.9283914699	0	0	1
0	1	0	0.0169966973	0.9369237661	0.0490842573	0	1	0
1	0	0	0.9807095255	0.0303031797	0.0007754832	1	0	0
1	0	0	0.9806298165	0.0303737651	0.00077743	1	0	0
0	0	1	0.0056456185	0.1019115127	0.9100284003	0	0	1
0	0	1	0.0053496065	0.0827271	0.9285208472	0	0	1
0	0	1	0.006699627	0.1956564599	0.8161079125	0	0	1
0	0	1	0.0053661419	0.0835687873	0.9276916049	0	0	1
0	1	0	0.0169968332	0.9360669154	0.0496742965	0	1	0
0	1	0	0.0171499831	0.9365152514	0.0488568437	0	1	0
1	0	0	0.9808125547	0.0301395982	0.0007736706	1	0	0
0	1	0	0.0170450966	0.9363396308	0.0493675964	0	1	0
0	1	0	0.0182266689	0.9339746002	0.0472379532	0	1	0
0	0	1	0.0053522874	0.0827421509	0.9284822538	0	0	1
1	0	0	0.9798170486	0.0314296222	0.0007939227	1	0	0
								
0	0	1	0.0026144052	0.7782797872	0.2148643472	0	1	0
0	1	0	0.0096357433	0.9025959677	0.0897046126	0	1	0
0	1	0	0.0182736308	0.9286594535	0.0643928032	0	1	0
0	0	1	0.0004359535	0.016060545	0.9851145756	0	0	1
0	1	0	0.0168283362	0.9252547528	0.0673072534	0	1	0
0	0	1	0.0024281767	0.7730840638	0.2203509515	0	1	0
0	0	1	0.0032440857	0.2069367719	0.7929046408	0	0	1
1	0	0	0.9801768099	0.0131232237	0.0052566958	1	0	0
1	0	0	0.9797212285	0.0134125507	0.0052947327	1	0	0
0	1	0	0.0147738521	0.9203297045	0.0720432754	0	1	0
0	0	1	0.0019327004	0.1061876584	0.8957288797	0	0	1
0	1	0	0.0163155663	0.924703195	0.068317245	0	1	0
0	0	1	0.003031694	0.5696169495	0.4238002502	0	1	0
0	1	0	0.0261369668	0.9372266182	0.0536839868	0	1	0
1	0	0	0.979605626	0.0134859317	0.0053042941	1	0	0
0	1	0	0.0243803767	0.9377251998	0.0553316096	0	1	0
1	0	0	0.97990786	0.0132940533	0.0052792199	1	0	0
1	0	0	0.9762660939	0.0156004062	0.0055662626	1	0	0
0	0	1	0.0004717394	0.017681328	0.9835628813	0	0	1
1	0	0	0.9799005226	0.0132987128	0.0052798316	1	0	0
1	0	0	0.9798954027	0.0133019638	0.0052802583	1	0	0
1	0	0	0.9788806037	0.0139458624	0.0053634547	1	0	0
0	0	1	0.0007009601	0.0289454378	0.9726844578	0	0	1
0	0	1	0.0004717394	0.017681328	0.9835628813	0	0	1
0	1	0	0.0220772337	0.9345955142	0.0583315608	0	1	0
0	1	0	0.0091383833	0.9004681178	0.0920634667	0	1	0
1	0	0	0.979833969	0.0133409737	0.005285373	1	0	0
1	0	0	0.9789311693	0.0139138022	0.0053593726	1	0	0
0	0	1	0.0004305354	0.0158263405	0.9853384807	0	0	1
1	0	0	0.9798386017	0.0133380323	0.0052849877	1	0	0
								
1	0	0	0.9678141795	0.0474823994	0.0095712875	1	0	0
0	0	1	0.0189801018	0.515483789	0.4554245429	0	1	0
0	1	0	0.0163672835	0.5617718466	0.4648796104	0	1	0
1	0	0	0.9678779009	0.0474189537	0.0095635733	1	0	0
1	0	0	0.965306952	0.0516073807	0.0098191738	1	0	0
0	1	0	0.0188971216	0.5202019312	0.4542777019	0	1	0
0	1	0	0.0119195148	0.6532666544	0.4863179045	0	1	0
0	0	1	0.0185536528	0.5222344798	0.45705773	0	1	0
0	0	1	0.0189185879	0.5163695571	0.4556841627	0	1	0
0	1	0	0.015989221	0.5726483542	0.4646797372	0	1	0
0	0	1	0.0181402891	0.5287255912	0.4587137608	0	1	0
0	1	0	0.0160168752	0.5835114212	0.4595926899	0	1	0
0	1	0	0.0195700661	0.5458713148	0.4362643066	0	1	0
1	0	0	0.9623824519	0.0566863451	0.0100262036	1	0	0
0	1	0	0.0157205861	0.5913066132	0.4598113342	0	1	0
0	0	1	0.0191398806	0.5129536972	0.4548476502	0	1	0
0	1	0	0.0195221111	0.5286577604	0.4441528834	0	1	0
0	1	0	0.0168579294	0.5540308156	0.4623249796	0	1	0
0	0	1	0.0184519764	0.5250458343	0.4569289879	0	1	0
1	0	0	0.9750194013	0.0356007616	0.0088846439	1	0	0
0	0	1	0.0186310275	0.520850976	0.4567999768	0	1	0
0	1	0	0.0195194793	0.5282525121	0.4444337154	0	1	0
0	1	0	0.0171971451	0.5474921462	0.4612233204	0	1	0
0	0	1	0.0180718975	0.529938012	0.4589557246	0	1	0
0	1	0	0.0173483132	0.5510714911	0.4579544254	0	1	0
0	0	1	0.0185929161	0.5215811849	0.4568914774	0	1	0
0	0	1	0.0182905359	0.5264108571	0.4580805171	0	1	0
0	1	0	0.0191285468	0.5435934493	0.4417408013	0	1	0
1	0	0	0.9731657495	0.0386503397	0.0090837248	1	0	0
0	1	0	0.1157150726	0.3270170831	0.2068497553	0	1	0
								
0	1	0	0.023536065	0.9312508928	0.06665059	0	1	0
0	1	0	0.0234369313	0.9292021488	0.0685781582	0	1	0
0	0	1	0.0005932963	0.0404586575	0.9623223547	0	0	1
0	1	0	0.0236400695	0.9313625365	0.0663093599	0	1	0
1	0	0	0.9799342636	0.0150911241	0.0050783342	1	0	0
0	1	0	0.0206995555	0.5037779453	0.4958883762	0	1	0
0	1	0	0.0230901208	0.9162592908	0.08143218	0	1	0
1	0	0	0.9803691931	0.0147907421	0.005037902	1	0	0
1	0	0	0.980920888	0.0144128027	0.0049866622	1	0	0
0	0	1	0.00059237	0.0404529518	0.9623360185	0	0	1
1	0	0	0.9799506804	0.0150453216	0.0050693377	1	0	0
1	0	0	0.9761869373	0.0175627099	0.0053870205	1	0	0
0	1	0	0.0236971654	0.931126725	0.0661541056	0	1	0
1	0	0	0.9788141822	0.015976906	0.0052040997	1	0	0
